loyalty_number,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_points_redeemed,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,enrollment_type,cancellation_year,cancellation_month,salary_bracket
236794,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
236874,38,64586,64586.0,1025,185,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,71720.0,Married,Nova,Standard,2018.0,0.0,Medium
237018,41,70338,70338.0,471,85,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,58372.0,Divorced,Nova,Standard,0.0,0.0,Medium
237094,85,139596,139596.0,552,99,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,98937.0,Married,Nova,Standard,0.0,0.0,Medium
237105,28,40822,40822.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,52589.0,Divorced,Star,Standard,0.0,0.0,Medium
237107,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,81353.0,Married,Aurora,Standard,2017.0,0.0,Medium
237293,40,54008,54008.0,946,170,Canada,Ontario,Toronto,P5S 6R4,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
237312,36,47666,71499.0,530,95,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,98933.0,Married,Aurora,2018 Promotion,0.0,0.0,Medium
237319,8,10429,10429.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,64584.0,Married,Nova,Standard,0.0,0.0,Medium
237492,30,41401,41401.0,908,164,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,73135.0,Single,Star,Standard,0.0,0.0,Medium
237651,39,59912,59912.0,1368,246,Canada,Alberta,Calgary,T3E 2V9,Male,Master,72027.0,Single,Nova,Standard,0.0,0.0,Medium
237888,32,45154,45154.0,701,126,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,85364.0,Married,Star,Standard,0.0,0.0,Medium
237984,43,68790,68790.0,908,164,Canada,Quebec,Montreal,H2T 2J6,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
238070,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,College,79245.6094087527,Single,Star,Standard,2016.0,0.0,Medium
238119,50,78117,78117.0,611,110,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,75980.0,Married,Star,Standard,0.0,0.0,Medium
238342,34,31894,47841.0,0,0,Canada,British Columbia,Kelowna,V09 2E9,Male,College,79245.6094087527,Single,Star,2018 Promotion,0.0,0.0,Medium
238367,16,23897,23897.0,1257,226,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,79614.0,Married,Star,Standard,0.0,0.0,Medium
238434,37,57856,57856.0,1149,207,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,90177.0,Divorced,Aurora,Standard,0.0,0.0,Medium
238752,40,47912,47912.0,674,121,Canada,Ontario,Toronto,P1W 1K4,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
238796,25,36073,36073.0,391,70,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,102644.0,Single,Nova,Standard,0.0,0.0,High
238814,39,53855,53855.0,955,172,Canada,Ontario,Sudbury,M5V 1G5,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
238939,10,13545,13545.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,81205.0,Married,Star,Standard,2017.0,0.0,Medium
239184,68,102428,102428.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,College,79245.6094087527,Divorced,Nova,Standard,0.0,0.0,Medium
239221,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,80313.0,Married,Nova,Standard,2014.0,0.0,Medium
239457,53,87768,131652.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,64245.0,Single,Star,2018 Promotion,0.0,0.0,Medium
239490,35,53464,53464.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,High School or Below,58331.0,Married,Star,Standard,0.0,0.0,Medium
239605,40,60109,60109.0,1403,253,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,82081.0,Married,Nova,Standard,0.0,0.0,Medium
239970,41,56308,56308.0,365,66,Canada,British Columbia,Vancouver,V1E 4R6,Male,Doctor,206392.0,Married,Star,Standard,0.0,0.0,High
240132,38,58892,58892.0,1346,243,Canada,Ontario,London,M5B 3E4,Female,Bachelor,58711.0,Divorced,Star,Standard,0.0,0.0,Medium
240135,24,35996,35996.0,567,102,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,53061.0,Married,Star,Standard,2018.0,0.0,Medium
240143,13,21681,21681.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,61515.0,Married,Nova,Standard,0.0,0.0,Medium
240299,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,65938.0,Married,Aurora,Standard,2014.0,0.0,Medium
240365,5,8379,8379.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,100558.0,Married,Nova,Standard,2017.0,0.0,High
240442,30,42618,42618.0,413,74,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
240500,5,4481,4481.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,63015.0,Married,Nova,Standard,0.0,0.0,Medium
240760,35,47136,47136.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,47057.0,Divorced,Nova,Standard,0.0,0.0,Low
240761,28,57226,57226.0,496,89,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,95530.0,Married,Aurora,Standard,0.0,0.0,Medium
240774,4,5640,5640.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
240886,30,46327,46327.0,1861,335,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,78660.0,Married,Nova,Standard,0.0,0.0,Medium
240942,45,76263,76263.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
241069,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,College,79245.6094087527,Single,Nova,Standard,2016.0,0.0,Medium
241144,49,77973,77973.0,995,180,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,72027.0,Single,Star,Standard,0.0,0.0,Medium
241165,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,96615.0,Married,Star,Standard,2015.0,0.0,Medium
241167,38,71008,71008.0,565,102,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,73715.0,Divorced,Star,Standard,0.0,0.0,Medium
241374,36,52077,52077.0,1596,287,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,102048.0,Married,Star,Standard,0.0,0.0,High
241391,32,48360,48360.0,409,74,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
241455,7,9491,9491.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,258663.0,Divorced,Nova,Standard,0.0,0.0,High
241495,29,36364,36364.0,395,71,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,91447.0,Married,Star,Standard,0.0,0.0,Medium
241600,47,74019,74019.0,1413,254,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
241677,40,71736,71736.0,0,0,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,50057.0,Married,Aurora,Standard,0.0,0.0,Medium
241714,38,63379,63379.0,734,132,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,69516.0,Single,Star,Standard,0.0,0.0,Medium
241849,28,42954,42954.0,980,177,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,73461.0,Single,Star,Standard,0.0,0.0,Medium
241854,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,72168.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
241990,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,55123.0,Single,Nova,Standard,0.0,0.0,Medium
242028,47,77014,77014.0,1624,292,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,67377.0,Single,Star,Standard,0.0,0.0,Medium
242288,39,65577,65577.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,82997.0,Married,Star,Standard,0.0,0.0,Medium
242304,41,51083,51083.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,86937.0,Single,Aurora,Standard,0.0,0.0,Medium
242348,32,46210,46210.0,367,66,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,52723.0,Married,Star,Standard,0.0,0.0,Medium
242779,52,66526,66526.0,1517,272,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,66949.0,Single,Star,Standard,0.0,0.0,Medium
242917,40,71814,71814.0,468,84,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,77314.0,Married,Aurora,Standard,0.0,0.0,Medium
242980,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,72503.0,Married,Aurora,Standard,2016.0,0.0,Medium
243153,0,0,0.0,0,0,Canada,Ontario,London,M5B 3E4,Male,Bachelor,81585.0,Married,Nova,Standard,2015.0,0.0,Medium
243273,0,0,0.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,103105.0,Single,Aurora,Standard,0.0,0.0,High
243455,37,56598,56598.0,1060,191,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,60252.0,Divorced,Aurora,Standard,0.0,0.0,Medium
243557,32,49393,49393.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
243642,37,54760,54760.0,1552,280,Canada,Saskatchewan,Regina,S1J 3C5,Male,Doctor,267238.0,Single,Star,Standard,0.0,0.0,High
243696,55,76875,76875.0,522,94,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,85211.0,Married,Star,Standard,0.0,0.0,Medium
243713,69,118487,168357.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,79245.6094087527,Married,Star,2018 Promotion,0.0,0.0,Medium
243726,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,74123.0,Divorced,Aurora,Standard,2014.0,0.0,Medium
243965,9,12727,12727.0,382,69,Canada,Quebec,Tremblant,H5Y 2S9,Female,High School or Below,66546.0,Single,Star,Standard,0.0,0.0,Medium
244039,48,76029,76029.0,1774,319,Canada,British Columbia,Vancouver,V6E 3D9,Female,Doctor,70755.0,Divorced,Star,Standard,0.0,0.0,Medium
244245,43,67096,67096.0,1386,249,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
244271,38,48910,48910.0,538,97,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
244308,43,55016,55016.0,336,60,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,72116.0,Married,Star,Standard,0.0,0.0,Medium
244367,53,74213,74213.0,2281,410,Canada,New Brunswick,Fredericton,E3B 2H2,Male,High School or Below,54773.0,Divorced,Nova,Standard,0.0,0.0,Medium
244398,40,62235,62235.0,1689,304,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,79245.6094087527,Divorced,Aurora,Standard,0.0,0.0,Medium
244414,33,55165,55165.0,887,159,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,97103.0,Single,Star,Standard,0.0,0.0,Medium
244419,74,115009,162663.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Female,College,79245.6094087527,Single,Nova,2018 Promotion,0.0,1.0,Medium
244475,48,71504,71504.0,481,87,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,99671.0,Married,Star,Standard,0.0,0.0,Medium
244595,3,5643,5643.0,0,0,Canada,Ontario,Toronto,M2P 4F6,Male,High School or Below,54033.0,Single,Star,Standard,0.0,0.0,Medium
244611,43,59311,59311.0,1151,207,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,64381.0,Married,Nova,Standard,0.0,0.0,Medium
244652,32,51565,51565.0,305,55,Canada,British Columbia,Vancouver,V6E 3D9,Male,High School or Below,47238.0,Married,Aurora,Standard,0.0,0.0,Low
244676,29,45452,45452.0,827,149,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,65546.0,Married,Aurora,Standard,0.0,0.0,Medium
244721,10,19329,19329.0,1181,213,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,54675.0,Married,Nova,Standard,0.0,0.0,Medium
244734,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,54294.0,Married,Aurora,Standard,0.0,0.0,Medium
244762,22,32357,32357.0,1673,302,Canada,Ontario,Trenton,K8V 4B2,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
244865,31,51764,51764.0,1204,216,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,62044.0,Single,Nova,Standard,0.0,0.0,Medium
245356,33,40174,40174.0,1554,280,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
245440,3,3930,3930.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,79245.6094087527,Single,Nova,Standard,2017.0,0.0,Medium
245465,45,68549,68549.0,1609,290,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Doctor,69818.0,Married,Star,Standard,0.0,0.0,Medium
245575,15,17774,17774.0,1455,263,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,78573.0,Divorced,Star,Standard,0.0,0.0,Medium
245604,45,65175,65175.0,2139,385,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,66845.0,Divorced,Star,Standard,0.0,0.0,Medium
245800,41,63033,63033.0,1076,194,Canada,Ontario,Toronto,M2M 6J7,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
246117,9,12983,12983.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,87109.0,Single,Nova,Standard,0.0,0.0,Medium
246187,37,51683,51683.0,1795,323,Canada,Quebec,Montreal,H2T 9K8,Male,High School or Below,52017.0,Married,Nova,Standard,0.0,0.0,Medium
246273,43,54536,54536.0,537,97,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,71195.0,Divorced,Star,Standard,0.0,0.0,Medium
246399,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,70384.0,Single,Star,Standard,2016.0,0.0,Medium
246571,44,69742,69742.0,912,164,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
246690,41,71156,95313.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79245.6094087527,Single,Aurora,2018 Promotion,0.0,0.0,Medium
246722,13,15424,15424.0,511,92,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,64680.0,Married,Star,Standard,0.0,0.0,Medium
246734,29,47418,47418.0,686,123,Canada,Quebec,Montreal,H2T 2J6,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
246736,36,49762,49762.0,1476,266,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,56610.0,Married,Aurora,Standard,0.0,0.0,Medium
246737,43,59544,59544.0,440,79,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
246800,26,42135,42135.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,75990.0,Married,Nova,Standard,0.0,0.0,Medium
246911,5,10999,10999.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
247050,31,47072,47072.0,1591,286,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,75114.0,Divorced,Nova,Standard,0.0,0.0,Medium
247220,36,52412,52412.0,1921,347,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,48852.0,Married,Star,Standard,0.0,0.0,Low
247391,6,12328,12328.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,50217.0,Single,Aurora,Standard,2018.0,0.0,Medium
247433,26,38767,38767.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,90682.0,Married,Star,Standard,0.0,0.0,Medium
247514,39,53393,53393.0,451,81,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,82509.0,Single,Nova,Standard,0.0,0.0,Medium
247607,30,55127,55127.0,696,125,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
247645,37,58809,58809.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,88103.0,Single,Star,Standard,0.0,0.0,Medium
247692,2,2399,2399.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,78830.0,Married,Nova,Standard,2018.0,0.0,Medium
247833,5,5190,5190.0,607,109,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
248356,48,64174,64174.0,1056,190,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,78160.0,Married,Star,Standard,0.0,0.0,Medium
248461,44,70111,70111.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,College,79245.6094087527,Divorced,Aurora,Standard,0.0,0.0,Medium
248487,46,69854,69854.0,1067,192,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,80853.0,Married,Nova,Standard,0.0,0.0,Medium
248497,0,0,0.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,78464.0,Married,Aurora,Standard,2014.0,0.0,Medium
248593,43,79040,79040.0,509,92,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,58421.0,Married,Nova,Standard,0.0,0.0,Medium
248620,38,58253,58253.0,1357,245,Canada,Ontario,Toronto,P1L 8X8,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
248885,43,68201,68201.0,761,137,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
249224,47,86446,86446.0,999,180,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,87259.0,Divorced,Aurora,Standard,0.0,0.0,Medium
249381,52,85401,85401.0,2171,390,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,52217.0,Married,Aurora,Standard,0.0,0.0,Medium
249408,34,67884,101826.0,447,80,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,79245.6094087527,Married,Nova,2018 Promotion,0.0,0.0,Medium
249466,41,61241,61241.0,2437,439,Canada,Ontario,Toronto,P1L 8X8,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
249555,41,65874,65874.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
249559,32,41548,41548.0,1250,225,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,50879.0,Single,Star,Standard,0.0,0.0,Medium
249795,27,36218,36218.0,803,144,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,63291.0,Married,Star,Standard,0.0,0.0,Medium
249811,18,21595,21595.0,540,97,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,50432.0,Married,Nova,Standard,0.0,0.0,Medium
249813,58,70086,70086.0,1960,352,Canada,Quebec,Montreal,H2Y 2W2,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
249841,30,41465,41465.0,762,137,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,101730.0,Married,Star,Standard,0.0,0.0,High
250089,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,49204.0,Married,Star,2018 Promotion,0.0,0.0,Low
250280,32,47923,47923.0,1302,234,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,59647.0,Married,Aurora,Standard,0.0,0.0,Medium
250311,48,71808,71808.0,1579,285,Canada,Ontario,Toronto,M3R 4K8,Female,Doctor,213687.0,Divorced,Star,Standard,0.0,0.0,High
250315,49,77173,77173.0,1301,234,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,50091.0,Single,Star,Standard,0.0,0.0,Medium
250391,11,14814,14814.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,High School or Below,76286.0,Married,Aurora,Standard,0.0,0.0,Medium
250422,34,40813,40813.0,1176,212,Canada,British Columbia,Vancouver,V1E 4R6,Male,High School or Below,43337.0,Married,Nova,Standard,0.0,0.0,Low
250540,4,8260,8260.0,0,0,Canada,Ontario,London,M5B 3E4,Female,Bachelor,56762.0,Divorced,Nova,Standard,0.0,0.0,Medium
250609,6,9713,9713.0,582,105,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,81741.0,Divorced,Nova,Standard,0.0,4.0,Medium
250854,33,48493,48493.0,1427,257,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,54675.0,Married,Star,Standard,0.0,0.0,Medium
251012,24,34853,34853.0,1367,246,Canada,Ontario,Trenton,K8V 4B2,Male,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
251020,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,94374.0,Married,Star,Standard,2015.0,0.0,Medium
251023,43,52303,52303.0,2309,415,Canada,Ontario,Toronto,M2M 7K8,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
251223,24,35762,35762.0,2069,372,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,57434.0,Married,Star,Standard,0.0,0.0,Medium
251432,36,66747,66747.0,529,95,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Doctor,236637.0,Married,Aurora,Standard,0.0,0.0,High
251436,42,62050,62050.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
251521,8,9943,9943.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Female,High School or Below,68778.0,Single,Star,Standard,0.0,0.0,Medium
251950,35,51757,51757.0,1715,309,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,65763.0,Married,Star,Standard,0.0,0.0,Medium
252110,24,34936,34936.0,2898,523,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,97240.0,Married,Star,Standard,2018.0,0.0,Medium
252135,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,79245.6094087527,Single,Aurora,2018 Promotion,0.0,0.0,Medium
252165,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,97030.0,Divorced,Nova,Standard,2016.0,0.0,Medium
252271,48,72862,72862.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,College,79245.6094087527,Divorced,Aurora,Standard,0.0,0.0,Medium
252341,41,64932,64932.0,336,60,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,52779.0,Married,Aurora,Standard,0.0,0.0,Medium
252419,37,47890,47890.0,1982,357,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,61259.0,Divorced,Nova,Standard,0.0,0.0,Medium
252472,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,87086.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
252531,0,0,0.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,50790.0,Married,Aurora,Standard,2014.0,0.0,Medium
252563,9,18282,18282.0,394,71,Canada,Ontario,Trenton,K8V 4B2,Male,Doctor,247960.0,Married,Nova,Standard,2017.0,0.0,High
253210,21,26172,26172.0,1496,269,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,57851.0,Married,Star,Standard,0.0,5.0,Medium
253283,17,17959,17959.0,593,107,Canada,Ontario,Toronto,M2M 7K8,Female,College,79245.6094087527,Married,Star,Standard,2018.0,0.0,Medium
253412,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,90265.0,Married,Star,Standard,0.0,0.0,Medium
253466,19,21990,21990.0,1032,186,Canada,Ontario,Toronto,P1L 8X8,Male,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
253601,37,62723,62723.0,875,157,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49817.0,Married,Aurora,Standard,0.0,0.0,Low
253619,23,30626,30626.0,301,54,Canada,Ontario,Toronto,P1L 8X8,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
253689,34,50891,50891.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,47512.0,Divorced,Nova,Standard,0.0,0.0,Low
253825,39,63419,63419.0,1322,237,Canada,Quebec,Montreal,H4G 3T4,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
253852,44,54856,54856.0,1373,247,Canada,Alberta,Peace River,T9O 2W2,Male,Doctor,112349.0,Married,Nova,Standard,0.0,0.0,High
254097,36,62370,93555.0,577,104,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,84988.0,Married,Nova,2018 Promotion,2018.0,0.0,Medium
254428,16,24281,24281.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,52308.0,Married,Aurora,Standard,0.0,0.0,Medium
254546,29,38683,38683.0,458,82,Canada,Quebec,Montreal,H2T 9K8,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
254575,39,59247,59247.0,1532,276,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
254579,27,37137,37137.0,518,93,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,57627.0,Married,Star,Standard,0.0,0.0,Medium
254853,22,33579,33579.0,427,77,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,67709.0,Divorced,Aurora,Standard,0.0,0.0,Medium
254940,50,52798,52798.0,1595,286,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
255032,12,22216,22216.0,547,98,Canada,Quebec,Quebec City,G1B 3L5,Male,College,79245.6094087527,Married,Nova,Standard,2017.0,0.0,Medium
