loyalty_number,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_points_redeemed,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,enrollment_type,cancellation_year,cancellation_month,salary_bracket
330433,53,72984,72984.0,649,117,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,78900.0,Married,Star,Standard,0.0,0.0,Medium
330680,31,40308,40308.0,1236,223,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,71562.0,Married,Star,Standard,0.0,0.0,Medium
330694,38,67690,101535.0,500,90,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,105053.0,Married,Aurora,2018 Promotion,0.0,0.0,High
330783,41,50626,50626.0,1015,183,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,61608.0,Divorced,Aurora,Standard,2018.0,0.0,Medium
330858,43,54840,54840.0,2812,505,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,69371.0,Divorced,Nova,Standard,0.0,0.0,Medium
330947,15,17560,17560.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
330988,28,47226,47226.0,475,86,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,103202.0,Married,Aurora,Standard,0.0,0.0,High
331078,37,41883,41883.0,497,89,Canada,Ontario,Toronto,M2M 6J7,Female,High School or Below,55043.0,Married,Star,Standard,0.0,0.0,Medium
331094,8,7660,7660.0,493,89,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,75512.0,Divorced,Aurora,Standard,0.0,0.0,Medium
331184,26,39711,39711.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
331301,39,45600,45600.0,1321,238,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,62415.0,Single,Star,Standard,0.0,0.0,Medium
331325,38,49649,49649.0,1967,353,Canada,Ontario,Ottawa,K1F 2R2,Male,High School or Below,60091.0,Divorced,Nova,Standard,0.0,0.0,Medium
331353,49,62610,62610.0,343,62,Canada,Quebec,Tremblant,H5Y 2S9,Female,Doctor,85511.0,Married,Nova,Standard,0.0,0.0,Medium
331560,51,89706,89706.0,1248,225,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,97472.0,Married,Nova,Standard,0.0,0.0,Medium
331669,6,9834,9834.0,514,93,Canada,Quebec,Montreal,H2T 9K8,Female,College,79245.6094087527,Single,Nova,Standard,2017.0,0.0,Medium
331706,45,58978,58978.0,625,113,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,77062.0,Married,Aurora,Standard,0.0,0.0,Medium
331857,30,43355,43355.0,384,69,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,46811.0,Single,Nova,Standard,0.0,0.0,Low
331992,0,0,0.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
332003,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,89586.0,Divorced,Star,Standard,2014.0,0.0,Medium
332027,30,54275,54275.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
332077,28,44341,44341.0,501,90,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,66223.0,Married,Star,Standard,0.0,0.0,Medium
332175,38,53349,53349.0,2331,420,Canada,Ontario,Toronto,P1W 1K4,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
332276,31,46673,46673.0,1472,265,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,49654.0,Married,Nova,Standard,0.0,0.0,Low
332387,38,61377,61377.0,1267,228,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,60776.0,Divorced,Nova,Standard,0.0,0.0,Medium
332409,48,76926,76926.0,3341,601,Canada,Saskatchewan,Regina,S1J 3C5,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
332430,34,53936,53936.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245.6094087527,Divorced,Aurora,Standard,0.0,0.0,Medium
332711,41,56607,56607.0,342,62,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,62821.0,Divorced,Star,Standard,0.0,0.0,Medium
332716,27,41562,41562.0,1000,180,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
332780,35,47930,47930.0,1062,191,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,72858.0,Divorced,Nova,Standard,0.0,0.0,Medium
332855,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,79367.0,Married,Aurora,Standard,2014.0,0.0,Medium
332869,39,57871,57871.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,101352.0,Married,Star,Standard,0.0,4.0,High
332962,39,58773,58773.0,1422,257,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,67819.0,Single,Star,Standard,0.0,0.0,Medium
332983,27,29960,44940.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,101171.0,Married,Star,2018 Promotion,0.0,0.0,High
333039,41,65634,65634.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
333064,42,60098,60098.0,1243,223,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,62863.0,Married,Aurora,Standard,0.0,0.0,Medium
333213,43,54581,79704.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,94267.0,Married,Star,2018 Promotion,0.0,0.0,Medium
333502,42,60437,60437.0,409,74,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
333621,30,49084,49084.0,1811,326,Canada,Ontario,Toronto,M2Z 4K1,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
333644,1,557,557.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,93261.0,Married,Nova,Standard,0.0,0.0,Medium
333680,38,60456,60456.0,892,161,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,97115.0,Married,Aurora,Standard,0.0,0.0,Medium
333694,56,76933,76933.0,1478,266,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,79543.0,Married,Star,Standard,0.0,0.0,Medium
333773,43,65386,65386.0,439,79,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,68546.0,Single,Star,Standard,0.0,0.0,Medium
333799,38,53007,53007.0,1403,252,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
334574,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,51978.0,Married,Nova,Standard,0.0,0.0,Medium
334575,27,46532,46532.0,653,118,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,66226.0,Married,Star,Standard,0.0,0.0,Medium
335137,34,48182,48182.0,1050,189,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,59172.0,Married,Star,Standard,2018.0,0.0,Medium
335162,47,68941,68941.0,1010,181,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,104619.0,Married,Nova,Standard,0.0,7.0,High
335306,24,41205,41205.0,348,63,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,79167.0,Single,Nova,Standard,0.0,0.0,Medium
335421,25,39267,39267.0,637,115,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,52477.0,Married,Star,Standard,0.0,0.0,Medium
335545,41,72719,72719.0,858,154,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,84988.0,Married,Star,Standard,0.0,0.0,Medium
335554,51,63457,63457.0,347,62,Canada,Alberta,Banff,T4V 1D4,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
335755,21,33960,33960.0,846,153,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,63525.0,Single,Star,Standard,0.0,0.0,Medium
336025,25,38671,38671.0,489,88,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,65033.0,Single,Star,Standard,0.0,0.0,Medium
336076,4,5036,5036.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,80013.0,Married,Star,Standard,0.0,0.0,Medium
336127,58,89308,89308.0,450,81,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,78483.0,Single,Nova,Standard,0.0,0.0,Medium
336139,36,60585,60585.0,427,77,Canada,Ontario,Ottawa,K1F 2R2,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
336141,43,57760,57760.0,1030,186,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,64704.0,Married,Star,Standard,0.0,0.0,Medium
336143,42,64854,64854.0,401,72,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,50613.0,Divorced,Nova,Standard,0.0,0.0,Medium
336247,53,83763,83763.0,1057,191,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,72350.0,Married,Star,Standard,0.0,0.0,Medium
336271,39,52877,52877.0,383,69,Canada,Ontario,London,M5B 3E4,Female,Bachelor,73798.0,Married,Nova,Standard,0.0,0.0,Medium
336281,53,68945,68945.0,1473,265,Canada,Alberta,Banff,T4V 1D4,Female,Master,118863.0,Divorced,Aurora,Standard,0.0,0.0,High
336341,35,56945,56945.0,1026,184,Canada,Ontario,Toronto,P2T 6G3,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
336357,56,90533,128118.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,82406.0,Single,Nova,2018 Promotion,0.0,0.0,Medium
336451,3,2757,2757.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,50501.0,Married,Star,Standard,0.0,0.0,Medium
336484,38,41450,31029.0,315,57,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,Bachelor,58511.0,Married,Star,2018 Promotion,0.0,0.0,Medium
336539,46,77622,77622.0,1025,185,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,210090.0,Divorced,Aurora,Standard,0.0,0.0,High
336665,12,17517,17517.0,603,109,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,80605.0,Married,Nova,Standard,0.0,0.0,Medium
336770,31,41461,41461.0,1173,211,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,93936.0,Married,Nova,Standard,0.0,0.0,Medium
336817,42,88294,132441.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,50930.0,Married,Aurora,2018 Promotion,0.0,0.0,Medium
336878,1,2415,2415.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,103374.0,Single,Star,Standard,0.0,0.0,High
336882,106,144936,144936.0,1357,244,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,102403.0,Married,Nova,Standard,0.0,0.0,High
337148,35,56482,56482.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,67819.0,Single,Aurora,Standard,0.0,0.0,Medium
337341,7,8846,8846.0,478,86,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,54017.0,Divorced,Star,Standard,0.0,0.0,Medium
337453,42,53281,53281.0,1728,311,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,96819.0,Married,Aurora,Standard,0.0,0.0,Medium
337815,52,81361,81361.0,602,108,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,91275.0,Divorced,Star,Standard,0.0,0.0,Medium
337945,39,52585,52585.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,47215.0,Single,Star,Standard,0.0,0.0,Low
337980,46,60328,60328.0,1853,334,Canada,Ontario,Toronto,M2M 6J7,Male,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
338059,28,47859,47859.0,1676,302,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,79245.6094087527,Divorced,Star,Standard,0.0,0.0,Medium
338125,4,9960,9960.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,78655.0,Single,Nova,Standard,0.0,0.0,Medium
338212,24,41607,41607.0,944,170,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,54507.0,Divorced,Nova,Standard,0.0,0.0,Medium
338285,40,63783,63783.0,1736,312,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,77621.0,Married,Aurora,Standard,0.0,0.0,Medium
338346,35,39191,39191.0,1944,350,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
338750,0,0,0.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,53310.0,Married,Star,Standard,0.0,0.0,Medium
338808,6,11806,11806.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,96116.0,Divorced,Star,Standard,0.0,0.0,Medium
339005,38,58010,58010.0,1146,207,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,56621.0,Married,Star,Standard,0.0,0.0,Medium
339151,40,57987,57987.0,1875,338,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,46720.0,Married,Nova,Standard,0.0,0.0,Low
339274,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245.6094087527,Married,Aurora,Standard,2016.0,0.0,Medium
339845,25,34474,34474.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
339880,46,70858,70858.0,0,0,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,69412.0,Married,Aurora,Standard,0.0,0.0,Medium
339927,34,47735,47735.0,486,87,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
340156,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,High School or Below,63594.0,Married,Nova,Standard,2016.0,0.0,Medium
340277,31,48147,48147.0,2761,497,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,66246.0,Married,Star,Standard,0.0,0.0,Medium
340307,22,23266,23266.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,66046.0,Single,Star,Standard,0.0,0.0,Medium
340467,37,67381,67381.0,505,91,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,82534.0,Single,Nova,Standard,0.0,0.0,Medium
340479,39,52557,52557.0,1196,215,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,97025.0,Married,Aurora,Standard,0.0,0.0,Medium
340638,13,25454,38181.0,421,76,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,67412.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
340782,23,34970,34970.0,465,84,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,101310.0,Married,Aurora,Standard,0.0,0.0,High
340802,39,58063,58063.0,2026,365,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,99788.0,Married,Nova,Standard,0.0,0.0,Medium
340924,32,49354,49354.0,957,172,Canada,British Columbia,Kelowna,V09 2E9,Female,Doctor,135464.0,Married,Nova,Standard,0.0,0.0,High
340925,47,63162,63162.0,571,103,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,93481.0,Married,Star,Standard,0.0,0.0,Medium
340927,25,36376,36376.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,70370.0,Married,Aurora,Standard,0.0,0.0,Medium
340931,23,33635,33635.0,1012,182,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,60732.0,Single,Star,Standard,2018.0,0.0,Medium
341302,27,44516,44516.0,1106,200,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,59152.0,Divorced,Nova,Standard,0.0,0.0,Medium
341728,41,69285,69285.0,372,67,Canada,Quebec,Montreal,H2T 2J6,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
341867,32,45087,45087.0,1478,265,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,High School or Below,40260.0,Single,Nova,Standard,0.0,0.0,Low
342527,59,85072,85072.0,1483,267,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,77280.0,Married,Star,Standard,0.0,0.0,Medium
342569,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
342570,40,60806,60806.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,50398.0,Married,Star,Standard,0.0,0.0,Medium
342738,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,79245.6094087527,Married,Aurora,Standard,2014.0,0.0,Medium
342836,18,28835,28835.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,104125.0,Married,Nova,Standard,0.0,0.0,High
342958,21,32757,32757.0,534,96,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,47545.0,Married,Aurora,Standard,0.0,0.0,Low
342980,29,52358,78537.0,0,0,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,69086.0,Single,Aurora,2018 Promotion,0.0,0.0,Medium
343051,76,112907,123348.0,487,88,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,63561.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
343218,35,62889,62889.0,1182,213,Canada,British Columbia,Vancouver,V6E 3D9,Male,High School or Below,50636.0,Married,Star,Standard,0.0,0.0,Medium
343247,11,17712,17712.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,53244.0,Single,Nova,Standard,0.0,0.0,Medium
343383,33,50524,50524.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,71335.0,Married,Star,Standard,0.0,0.0,Medium
343425,9,8700,8700.0,413,74,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,98651.0,Married,Aurora,Standard,2017.0,0.0,Medium
343706,37,59242,59242.0,831,150,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,69274.0,Single,Nova,Standard,0.0,0.0,Medium
343879,14,23832,23832.0,1230,221,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,64001.0,Single,Star,Standard,0.0,0.0,Medium
343884,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
344121,42,63370,63370.0,2786,502,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,101186.0,Divorced,Aurora,Standard,0.0,0.0,High
344180,22,31743,31743.0,391,70,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
344199,34,52765,52765.0,1380,248,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
344232,34,46704,46704.0,1094,197,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,93849.0,Married,Star,Standard,0.0,0.0,Medium
344260,27,39771,39771.0,1429,257,Canada,Ontario,Toronto,P2T 6G3,Male,Doctor,135236.0,Married,Star,Standard,0.0,0.0,High
344372,81,87328,130992.0,1928,348,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,49894.0,Married,Star,2018 Promotion,0.0,0.0,Low
344483,55,83885,83885.0,1033,186,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
344570,12,17173,17173.0,997,179,Canada,Ontario,Trenton,K8V 4B2,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
344749,6,11622,11622.0,752,135,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,88655.0,Divorced,Aurora,Standard,0.0,0.0,Medium
344768,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,58868.0,Married,Nova,Standard,2014.0,0.0,Medium
344797,34,52815,52815.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,53169.0,Married,Nova,Standard,0.0,0.0,Medium
345099,37,51077,51077.0,1473,265,Canada,Alberta,Edmonton,T3G 6Y6,Male,Master,123841.0,Married,Star,Standard,0.0,0.0,High
345244,29,51477,51477.0,1251,225,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,103320.0,Divorced,Nova,Standard,0.0,0.0,High
345518,38,50573,50573.0,380,68,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
345572,41,69398,69398.0,2048,368,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,73077.0,Married,Nova,Standard,0.0,0.0,Medium
345608,36,49803,49803.0,2344,422,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,99973.0,Divorced,Aurora,Standard,0.0,0.0,Medium
345682,43,75807,75807.0,1527,275,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
345765,51,72762,72762.0,1719,310,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,65151.0,Married,Aurora,Standard,0.0,0.0,Medium
345978,10,15160,15160.0,504,91,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,79593.0,Married,Star,Standard,0.0,0.0,Medium
346090,45,69462,69462.0,1268,229,Canada,Ontario,Kingston,M9K 2P4,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
346103,53,76870,76870.0,504,91,Canada,British Columbia,Vancouver,V6E 3Z3,Female,High School or Below,75379.0,Single,Nova,Standard,0.0,0.0,Medium
346274,33,48912,48912.0,2286,412,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,85879.0,Married,Star,Standard,0.0,0.0,Medium
346295,26,25891,25891.0,1515,272,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,58490.0,Married,Star,Standard,0.0,0.0,Medium
346346,17,25790,25790.0,577,104,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,55257.0,Married,Star,Standard,0.0,0.0,Medium
346384,37,68543,68543.0,448,81,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,51779.0,Married,Star,Standard,0.0,0.0,Medium
346456,40,57742,57742.0,335,60,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,61014.0,Married,Star,Standard,0.0,0.0,Medium
346529,42,69649,69649.0,338,61,Canada,Quebec,Montreal,H4G 3T4,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
346532,0,0,0.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,College,79245.6094087527,Single,Star,Standard,2017.0,0.0,Medium
346554,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,101352.0,Married,Star,Standard,0.0,0.0,High
346598,25,41125,41125.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,96790.0,Married,Nova,Standard,0.0,0.0,Medium
346704,50,67682,67682.0,471,85,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,87987.0,Single,Nova,Standard,0.0,0.0,Medium
346766,11,14514,14514.0,447,80,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,68856.0,Married,Nova,Standard,0.0,0.0,Medium
346809,33,55968,55968.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,High School or Below,72660.0,Single,Star,Standard,0.0,0.0,Medium
346925,32,49212,49212.0,505,91,Canada,Quebec,Montreal,H2Y 4R4,Female,High School or Below,48085.0,Divorced,Nova,Standard,0.0,0.0,Low
347013,81,127964,191946.0,757,136,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,-39503.0,Married,Nova,2018 Promotion,0.0,0.0,Low
347212,4,3000,3000.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,79245.6094087527,Divorced,Nova,Standard,0.0,0.0,Medium
347227,85,127402,191103.0,482,87,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,51890.0,Single,Star,2018 Promotion,0.0,0.0,Medium
347231,40,52088,52088.0,1312,237,Canada,Ontario,Toronto,P1W 1K4,Female,College,79245.6094087527,Divorced,Aurora,Standard,0.0,0.0,Medium
347276,4,4764,4764.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,High School or Below,62283.0,Married,Nova,Standard,2017.0,0.0,Medium
347431,42,75396,75396.0,871,157,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,59172.0,Married,Star,Standard,0.0,0.0,Medium
347466,32,37726,37726.0,1043,187,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,74963.0,Single,Nova,Standard,0.0,0.0,Medium
347634,31,42440,42440.0,1397,251,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,46915.0,Married,Nova,Standard,0.0,0.0,Low
347733,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245.6094087527,Married,Star,Standard,2016.0,0.0,Medium
347850,33,45647,45647.0,1278,230,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,62937.0,Married,Nova,Standard,2018.0,0.0,Medium
347861,47,62800,62800.0,409,74,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
347914,11,13231,13231.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,56601.0,Married,Aurora,Standard,0.0,4.0,Medium
347955,36,61562,61562.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,82740.0,Married,Aurora,Standard,0.0,0.0,Medium
347982,49,75906,113859.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,103522.0,Married,Star,2018 Promotion,0.0,0.0,High
347987,11,21900,21900.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,84294.0,Divorced,Nova,Standard,0.0,0.0,Medium
348047,43,59054,59054.0,1013,182,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,80051.0,Married,Star,Standard,0.0,0.0,Medium
348143,60,71748,107622.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,51956.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
348173,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,54482.0,Single,Aurora,Standard,2015.0,0.0,Medium
